GEOID,PCA1,PCA2,PCA3,PCA4
42003320400,-0.43008204493950064,-0.22790642910294603,0.33081211643784,0.4468029462770836
42003480400,-0.8486098689245338,0.012090593372043207,0.9231858990192588,0.5747597112810583
42003476200,-1.182251303411473,-0.15773924196271383,0.3089731878108265,0.2867514778925539
42003141100,-1.5906140521205447,0.1348730984058828,0.3146215782650762,0.2319903050026463
42003090100,-0.1831926938717445,-0.8084728351299598,-0.9488777778750177,-0.36577575439783105
42003080700,-0.3305872302625787,-1.0290345214416827,-1.3680969385281847,-0.4900253494763727
42003140400,-1.7337258543524579,0.3602570102732253,0.17208941648270734,0.29670082845552503
42003140100,-1.8546897847840869,0.8402927762826903,0.469881699755349,0.3828635957686338
42003111500,0.7843195780931714,-0.10344080926701275,-0.8914912437586046,-1.1255023160359932
42003421100,-1.7582152256523695,0.2006364793744278,0.5081866038206736,0.28677553619914437
42003050600,0.9410428735953872,0.41999357902791495,-0.1019157048365731,-1.2853588449075735
42003040900,1.0384708553939939,0.44391293189321207,-0.8344303199954552,2.103389058321138
42003040400,0.6486470484259065,-1.7321425560963808,-0.5453835653711341,-0.1733746805767037
42003040200,-0.11497759889577806,1.231554212527141,0.11381832407910725,1.1670709321384434
42003020300,-0.3756455274419373,-1.7618284395976025,-2.110549384131653,-0.6896961900895281
42003262000,1.2304453876902428,0.09068877623603669,0.7688623842017451,0.38266598465488444
42003260700,-0.776777211305883,1.030286441477215,0.24204063236817355,0.2518286712319777
42003563100,-1.0604598073499991,-0.4326844353681422,-0.01775681579343104,-0.3289919804588928
42003160800,-0.12551258868133483,-0.4274285209013936,0.2796011546324107,0.1486963920484427
42003565300,-0.08245045034499471,0.1883884307976717,1.0439760699786858,1.0443221353967829
42003130700,2.2570193993413348,1.6357931780980908,-1.0373946249329886,-0.9716599737042004
42003562901,-0.11405658404136786,1.1035619940735002,-0.4389084058871318,1.2153830076308891
42003431500,-0.2863900982421661,-0.37511941146246575,-0.344411526860756,0.05845619263911227
42003429700,-0.7735199313002096,-0.2356508799776941,1.0893242423147462,0.4008917408758644
42003429100,-1.1444920083126433,-0.09503581528787043,-0.2187048330488303,-0.0446235166834553
42003427200,-0.8472327925753208,-0.41646234999230625,0.8875871165259299,-0.022591668669069476
42003427000,0.2245576667523851,-0.6687246984129982,0.8495936905004382,0.19709506146089134
42003261400,1.750105890302264,0.672943550885819,0.022403111896166696,-0.21260532491032058
42003260200,0.2898801235289658,0.3291495373758461,0.9449493334071136,-0.09294518915748094
42003480300,-1.279641706100483,-0.10685140384056177,0.6045748915200239,0.15695780009990334
42003478100,-0.20986300459778112,-0.2161219794571361,0.10612116028254376,0.8501939883340339
42003141400,-0.8323723089926484,-0.059062452353102285,0.11434474321981924,-0.11959059634727832
42003110200,-0.8091762213637318,-0.19090005805074411,-0.5633269694039753,-0.3362069372381028
42003101800,-1.1699278078009254,-0.07120565566590717,-0.11743326608212964,-0.31028714125061074
42003090300,-0.3724006833529021,-1.1122509482348037,-0.4529330861869822,-0.1612915475608704
42003080600,-0.6663770102461614,-1.1345770205616044,-0.8227908632173188,-0.27602035940934255
42003070900,0.246627194290077,-0.9129887611549161,-1.0920600250484656,0.48968129651040837
42003060500,0.0227602067207167,-1.2680149312581233,0.0041586700025006435,0.08862552494174852
42003051000,0.9902819099292576,0.48982445763125726,-0.17685625981564476,-0.6523826744055673
42003140300,-1.2321588601667524,0.15417941735416127,-0.19562961654561156,0.3975165660323972
42003120300,2.361331822661181,2.324440699386128,-0.20532614040190555,-0.6693250432899468
42003110600,-1.3592623656661973,0.1741937960512528,0.03716439936260014,0.2043262399398268
42003424000,0.14077151136630878,-0.6909028449008255,-0.2005788088903703,0.08891250462665796
42003422000,-2.467579254908789,0.7570351299709693,0.43254722858808103,0.45926776431990457
42003483800,1.5556963042969574,0.3145957457331455,0.4790483193356587,-1.1678426171335337
42003460002,-1.088247598899157,0.22392919020014873,0.5590885396051766,0.38882005971741623
42003488500,-1.1530498194867167,-0.382108348899555,0.4407973966215659,0.008413562356539686
42003523100,0.2783950601431578,1.8989631009674488,-0.20234845451220088,-1.3078994291090928
42003473300,-1.7995401206147936,0.075149763875887,0.29077990669364995,0.2056249088495231
42003481000,0.6818589570458987,0.39099355305534184,0.38425316912609664,-0.3441954207220505
42003484300,-0.37511823051125265,0.640122268035946,0.08975577441940484,-0.27857245687962656
42003190300,-0.817097275482357,-0.7087629522961091,-0.6439112072677302,-0.46060516906366783
42003191400,-0.07524779073069089,-1.1335239155651076,-0.6285938450856746,0.09429574328331072
42003191500,-0.9206487531347664,-0.1385326434657172,-0.06775751447877676,0.2610957928487616
42003281400,0.49762284440166366,0.9315997672311002,-0.49036394079113427,0.5564093653306447
42003290100,0.06485143903162127,-0.0059117987544178375,0.42760034620118426,-0.09551326884659775
42003320700,-1.441970018469068,0.04051421103227994,0.5416012236535543,0.3183938129081565
42003472100,-0.1171084562125741,-0.5141026222941284,0.4572409212836257,-0.1248499808057482
42003562600,1.111712242731544,-0.35434523754242586,0.4982593573254142,-0.07365743923640337
42003562000,1.6690782127540225,-1.62316127236344,-1.7205405781760743,0.4751665260937046
42003562300,1.444292515220492,0.5993642542127711,0.37403539706036065,-0.38986317410561183
42003980900,-2.356297403493627,2.05094381191167,0.15542924826389143,-0.12502875369490526
42003562800,-0.2835140434090527,-0.6671749341854424,0.5750556061364753,0.14353499324169805
42003130600,3.0810171350617073,2.7639408655222066,0.6262136949721727,0.2799389721320319
42003562700,0.47489421037255003,-1.192455493763436,-1.490757980669506,-0.2896975598537466
42003141200,-1.2905160293779083,0.1801230726321466,0.3298722992704691,0.20257246404436738
42003565200,1.1276360916632384,0.6130449209969469,0.09432271056234452,-1.21093023573039
42003563000,-0.04387471576504745,1.032953079863628,0.6281135120317582,-0.2398698168821855
42003980500,1.2859114741420665,-3.0844646851018496,0.7648071127042188,-1.4645937474767283
42003980700,-0.34370369085125857,-2.448301546000088,-2.676356405865136,-0.8773565371053678
42003202300,-1.1676741023198995,0.024244172409181076,-0.07022434580557328,-0.15864424623374937
42003070600,-0.5048379934196872,-0.8040355207679368,-0.5090104552166449,0.18203389347448154
42003428100,-1.494296081415155,-0.2784459264768667,-0.07657100421895514,-0.13315442997306917
42003562500,0.8809656658671746,1.6584661004005108,-0.17850617168083072,-0.6737384450110243
42003130800,3.148013884100686,1.1929006918277805,0.9012530141476215,-0.9671114575033883
42003241300,-0.06832152399303656,-0.5845732165714705,0.03579743033946977,-0.30025545324288444
42003271600,0.9137385825928027,0.7442846276075046,-0.10370496768970566,0.1476945860848097
42003484500,-0.611889707237645,-0.5579139291028556,0.40401613076527715,0.44000111630786076
42003180300,0.8275114147688993,0.2915671400929975,-0.6238277209941379,-0.5829772088259692
42003191700,-0.725728241295698,-0.05843531500759641,0.9021901382740962,0.11927707402812628
42003320600,-1.2464510795237838,-0.18825127674531963,0.44409373348833625,0.29193307244602756
42003050900,3.626616942643284,1.526345270148024,-1.1187403393213857,-0.2325785718910736
42003101400,-1.0018215133386306,-0.267835794726525,0.008613397835490012,-0.1598339670308389
42003464300,-0.4177835803920952,-0.3127662363881594,-0.1329211392312794,0.26570053072212596
42003462100,0.7916220482591734,0.48935520145164557,-0.326986978765885,0.6537550164710265
42003140800,-1.106196608814615,0.0494385386905673,-0.28756113011778195,0.3125790016147146
42003515300,1.404095250164557,-0.11692061476047842,-1.0945173608751946,-0.1471806541002457
42003423000,-1.3597921001244875,-0.37551047374157326,0.463975440418356,-0.06399084424845895
42003030500,1.521222454698783,0.8128470936269633,-1.4429362488300017,-0.27144084323609097
42003270800,-0.8767275735779199,0.013547925082311382,-0.02375118958722875,-0.3113858367695933
42003561400,1.9002481517892806,-0.14543815634819823,-0.3850546726404827,-1.5688645003065729
42003191600,-0.3395452640707302,-0.20001397779047778,0.5349691527052604,-0.3263957923195765
42003465800,-1.0420896563349396,-0.1557626894276788,0.39297454014316835,0.1277938690354629
42003459201,-1.5838816557344595,0.16452547691414673,-0.15513251901263111,0.06836563664808663
42003464400,2.2030507309744802,-0.248029305972882,0.20165280177005654,1.069202593274777
42003202200,0.305593500364744,0.057360021673124796,0.7160422104486095,-0.038746240076771264
42003090200,-0.4682820208727504,-0.6620103345237526,-0.10541301545409368,0.1548540420579174
42003563202,1.0463412272637433,-1.0072604793214017,-0.6727513206916771,-0.5908802527409633
42003170600,-0.1590064466378017,-0.28683908933131,0.06117238694087895,0.10468629217882369
42003300100,0.5208967468386233,1.3705260233803673,-0.761172289705199,0.23968033205621095
42003476100,-0.8625088137551958,-0.2769170080693149,0.04692828513656986,0.006278288282314155
42003261300,0.8211454351787654,2.0371707129881824,-0.730300393947784,0.37106024371113533
42003479000,-1.3972002653947317,-0.23058478057841775,0.9320265885970102,0.1823122225952695
42003290400,-0.18764553787774613,-0.018157944942623388,0.26786762769227973,-0.18650699600152826
42003470502,-1.3130943421201589,-0.01659225533456018,1.484645215034915,0.17311488171607822
42003465600,0.04154076350061388,-0.6671936852582905,0.3477612628965716,-0.3906507718683632
42003477200,-1.3662784610656988,-0.31748452051950915,0.42661020327582677,0.18607990585477202
42003180700,0.1381465910948786,0.5908770521495147,-0.4092636386971925,0.7478711374868151
42003070300,-0.64554232212023,-0.04868116702110183,-0.4117885215783318,0.3845696814751475
42003425000,0.1923439431386318,-0.8349730592947621,0.6879127234983305,0.1589397025522483
42003981800,-1.8946679332086012,1.4854490011166082,0.7098706032677358,0.664448380898524
